date,sku,units,selling_price,in_stock,promotion_id,opening_stock,received_units
2025-02-27,84969,13,4.25,true,,97,0
2025-02-28,84969,17,4.25,true,,84,214
2025-03-01,84969,19,4.25,true,,281,0
2025-03-02,84969,18,4.25,true,,262,0
2025-03-03,84969,13,4.25,true,,244,0
2025-03-04,84969,13,4.25,true,,231,0
2025-03-05,84969,15,4.25,true,,218,0
2025-03-06,84969,14,4.25,true,,203,0
2025-03-07,84969,16,4.25,true,,189,0
2025-03-08,84969,18,4.25,true,,173,0
2025-03-09,84969,17,4.25,true,,155,0
2025-03-10,84969,13,4.25,true,,138,0
2025-03-11,84969,14,4.25,true,,125,0
2025-03-12,84969,13,4.25,true,,111,0
2025-03-13,84969,14,4.25,true,,98,0
2025-03-14,84969,16,4.25,true,,84,208
2025-03-15,84969,18,4.25,true,,276,0
2025-03-16,84969,17,4.25,true,,258,0
2025-03-17,84969,14,4.25,true,,241,0
2025-03-18,84969,12,4.25,true,,227,0
2025-03-19,84969,15,4.25,true,,215,0
2025-03-20,84969,15,4.25,true,,200,0
2025-03-21,84969,15,4.25,true,,185,0
2025-03-22,84969,17,4.25,true,,170,0
2025-03-23,84969,15,4.25,true,,153,0
2025-03-24,84969,14,4.25,true,,138,0
2025-03-25,84969,12,4.25,true,,124,0
2025-03-26,84969,15,4.25,true,,112,0
2025-03-27,84969,13,4.25,true,,97,0
2025-03-28,84969,16,4.25,true,,84,203
2025-03-29,84969,17,4.25,true,,271,0
2025-03-30,84969,15,4.25,true,,254,0
2025-03-31,84969,12,4.25,true,,239,0
2025-04-01,84969,14,4.25,true,,227,0
2025-04-02,84969,15,4.25,true,,213,0
2025-04-03,84969,13,4.25,true,,198,0
2025-04-04,84969,15,4.25,true,,185,0
2025-04-05,84969,18,4.25,true,,170,0
2025-04-06,84969,17,4.25,true,,152,0
2025-04-07,84969,12,4.25,true,,135,0
2025-04-08,84969,12,4.25,true,,123,0
2025-04-09,84969,14,4.25,true,,111,0
2025-04-10,84969,13,4.25,true,,97,0
2025-04-11,84969,14,4.25,true,,84,0
2025-04-12,84969,17,4.25,true,,70,213
2025-04-13,84969,15,4.25,true,,266,0
2025-04-14,84969,13,4.25,true,,251,0
2025-04-15,84969,14,4.25,true,,238,0
2025-04-16,84969,12,4.25,true,,224,0
2025-04-17,84969,14,4.25,true,,212,0
2025-04-18,84969,14,4.25,true,,198,0
2025-04-19,84969,17,4.25,true,,184,0
2025-04-20,84969,15,4.25,true,,167,0
2025-04-21,84969,13,4.25,true,,152,0
2025-04-22,84969,12,4.25,true,,139,0
2025-04-23,84969,14,4.25,true,,127,0
2025-04-24,84969,13,4.25,true,,113,0
2025-04-25,84969,16,4.25,true,,100,0
2025-04-26,84969,17,4.25,true,,84,197
2025-04-27,84969,16,4.25,true,,264,0
2025-04-28,84969,14,4.25,true,,248,0
2025-04-29,84969,13,4.25,true,,234,0
2025-04-30,84969,12,4.25,true,,221,0
2025-05-01,84969,12,4.25,true,,209,0
2025-05-02,84969,14,4.25,true,,197,0
2025-05-03,84969,18,4.25,true,,183,0
2025-05-04,84969,16,4.25,true,,165,0
2025-05-05,84969,13,4.25,true,,149,0
2025-05-06,84969,12,4.25,true,,136,0
2025-05-07,84969,13,4.25,true,,124,0
2025-05-08,84969,13,4.25,true,,111,0
2025-05-09,84969,14,4.25,true,,98,0
2025-05-10,84969,17,4.25,true,,84,198
2025-05-11,84969,17,4.25,true,,265,0
2025-05-12,84969,13,4.25,true,,248,0
2025-05-13,84969,13,4.25,true,,235,0
2025-05-14,84969,12,4.25,true,,222,0
2025-05-15,84969,15,4.25,true,,210,0
2025-05-16,84969,15,4.25,true,,195,0
2025-05-17,84969,16,4.25,true,,180,0
2025-05-18,84969,15,4.25,true,,164,0
2025-05-19,84969,13,4.25,true,,149,0
2025-05-20,84969,12,4.25,true,,136,0
2025-05-21,84969,13,4.25,true,,124,0
2025-05-22,84969,13,4.25,true,,111,0
2025-05-23,84969,14,4.25,true,,98,0
2025-05-24,84969,15,4.25,true,,84,192
2025-05-25,84969,15,4.25,true,,261,0
2025-05-26,84969,12,4.25,true,,246,0
2025-05-27,84969,12,4.25,true,,234,0
2025-05-28,84969,12,4.25,true,,222,0
2025-05-29,84969,13,4.25,true,,210,0
2025-05-30,84969,14,4.25,true,,197,0
2025-05-31,84969,17,4.25,true,,183,0
2025-06-01,84969,15,4.25,true,,166,0
2025-06-02,84969,13,4.25,true,,151,0
2025-06-03,84969,14,4.25,true,,138,0
2025-06-04,84969,13,4.25,true,,124,0
2025-06-05,84969,12,4.25,true,,111,0
2025-06-06,84969,15,4.25,true,,99,0
2025-06-07,84969,16,4.25,true,,84,189
2025-06-08,84969,14,4.25,true,,257,0
2025-06-09,84969,12,4.25,true,,243,0
2025-06-10,84969,13,4.25,true,,231,0
2025-06-11,84969,12,4.25,true,,218,0
2025-06-12,84969,12,4.25,true,,206,0
2025-06-13,84969,13,4.25,true,,194,0
2025-06-14,84969,15,4.25,true,,181,0
2025-06-15,84969,16,4.25,true,,166,0
2025-06-16,84969,11,4.25,true,,150,0
2025-06-17,84969,12,4.25,true,,139,0
2025-06-18,84969,14,4.25,true,,127,0
2025-06-19,84969,14,4.25,true,,113,0
2025-06-20,84969,15,4.25,true,,99,0
2025-06-21,84969,17,4.25,true,,84,196
2025-06-22,84969,17,4.25,true,,263,0
2025-06-23,84969,13,4.25,true,,246,0
2025-06-24,84969,12,4.25,true,,233,0
2025-06-25,84969,12,4.25,true,,221,0
2025-06-26,84969,14,4.25,true,,209,0
2025-06-27,84969,14,4.25,true,,195,0
2025-06-28,84969,17,4.25,true,,181,0
2025-06-29,84969,16,4.25,true,,164,0
2025-06-30,84969,12,4.25,true,,148,0
2025-07-01,84969,13,4.25,true,,136,0
2025-07-02,84969,12,4.25,true,,123,0
2025-07-03,84969,13,4.25,true,,111,0
2025-07-04,84969,14,4.25,true,,98,0
2025-07-05,84969,17,4.25,true,,84,197
2025-07-06,84969,15,4.25,true,,264,0
2025-07-07,84969,11,4.25,true,,249,0
2025-07-08,84969,12,4.25,true,,238,0
2025-07-09,84969,13,4.25,true,,226,0
2025-07-10,84969,15,4.25,true,,213,0
2025-07-11,84969,15,4.25,true,,198,0
2025-07-12,84969,16,4.25,true,,183,0
2025-07-13,84969,16,4.25,true,,167,0
2025-07-14,84969,13,4.25,true,,151,0
2025-07-15,84969,12,4.25,true,,138,0
2025-07-16,84969,14,4.25,true,,126,0
2025-07-17,84969,14,4.25,true,,112,0
2025-07-18,84969,14,4.25,true,,98,0
2025-07-19,84969,15,4.25,true,,84,204
2025-07-20,84969,16,4.25,true,,273,0
2025-07-21,84969,12,4.25,true,,257,0
2025-07-22,84969,13,4.25,true,,245,0
2025-07-23,84969,14,4.25,true,,232,0
2025-07-24,84969,15,4.25,true,,218,0
2025-07-25,84969,14,4.25,true,,203,0
2025-07-26,84969,16,4.25,true,,189,0
2025-07-27,84969,17,4.25,true,,173,0
2025-07-28,84969,14,4.25,true,,156,0
2025-07-29,84969,14,4.25,true,,142,0
2025-07-30,84969,15,4.25,true,,128,0
2025-07-31,84969,14,4.25,true,,113,0
2025-08-01,84969,15,4.25,true,,99,0
2025-08-02,84969,18,4.25,true,,84,198
2025-08-03,84969,16,4.25,true,,264,0
2025-08-04,84969,12,4.25,true,,248,0
2025-08-05,84969,12,4.25,true,,236,0
2025-08-06,84969,14,4.25,true,,224,0
2025-08-07,84969,13,4.25,true,,210,0
2025-08-08,84969,14,4.25,true,,197,0
2025-08-09,84969,15,4.25,true,,183,0
2025-08-10,84969,16,4.25,true,,168,0
2025-08-11,84969,14,4.25,true,,152,0
2025-08-12,84969,13,4.25,true,,138,0
2025-08-13,84969,13,4.25,true,,125,0
2025-08-14,84969,13,4.25,true,,112,0
2025-08-15,84969,15,4.25,true,,99,0
2025-08-16,84969,17,4.25,true,,84,203
2025-08-17,84969,15,4.25,true,,270,0
2025-08-18,84969,12,4.25,true,,255,0
2025-08-19,84969,13,4.25,true,,243,0
2025-08-20,84969,14,4.25,true,,230,0
2025-08-21,84969,15,4.25,true,,216,0
2025-08-22,84969,16,4.25,true,,201,0
2025-08-23,84969,18,4.25,true,,185,0
2025-08-24,84969,15,4.25,true,,167,0
2025-08-25,84969,12,4.25,true,,152,0
2025-08-26,84969,13,4.25,true,,140,0
2025-08-27,84969,14,4.25,true,,127,0
2025-08-28,84969,14,4.25,true,,113,0
2025-08-29,84969,15,4.25,true,,99,0
2025-08-30,84969,16,4.25,true,,84,205
2025-08-31,84969,17,4.25,true,,273,0
2025-09-01,84969,14,4.25,true,,256,0
2025-09-02,84969,12,4.25,true,,242,0
2025-09-03,84969,13,4.25,true,,230,0
2025-09-04,84969,14,4.25,true,,217,0
2025-09-05,84969,15,4.25,true,,203,0
2025-09-06,84969,18,4.25,true,,188,0
2025-09-07,84969,16,4.25,true,,170,0
2025-09-08,84969,12,4.25,true,,154,0
2025-09-09,84969,14,4.25,true,,142,0
2025-09-10,84969,13,4.25,true,,128,0
2025-09-11,84969,15,4.25,true,,115,0
2025-09-12,84969,16,4.25,true,,100,0
2025-09-13,84969,16,4.25,true,,84,208
2025-09-14,84969,17,4.25,true,,276,0
2025-09-15,84969,13,4.25,true,,259,0
2025-09-16,84969,14,4.25,true,,246,0
2025-09-17,84969,14,4.25,true,,232,0
2025-09-18,84969,13,4.25,true,,218,0
2025-09-19,84969,15,4.25,true,,205,0
2025-09-20,84969,18,4.25,true,,190,0
2025-09-21,84969,18,4.25,true,,172,0
2025-09-22,84969,13,4.25,true,,154,0
2025-09-23,84969,13,4.25,true,,141,0
2025-09-24,84969,14,4.25,true,,128,0
2025-09-25,84969,14,4.25,true,,114,0
2025-09-26,84969,16,4.25,true,,100,0
2025-09-27,84969,18,4.25,true,,84,212
2025-09-28,84969,16,4.25,true,,278,0
2025-09-29,84969,14,4.25,true,,262,0
2025-09-30,84969,13,4.25,true,,248,0
2025-10-01,84969,15,4.25,true,,235,0
2025-10-02,84969,14,4.25,true,,220,0
2025-10-03,84969,15,4.25,true,,206,0
2025-10-04,84969,17,4.25,true,,191,0
2025-10-05,84969,16,4.25,true,,174,0
2025-10-06,84969,13,4.25,true,,158,0
2025-10-07,84969,15,4.25,true,,145,0
2025-10-08,84969,14,4.25,true,,130,0
2025-10-09,84969,16,4.25,true,,116,0
2025-10-10,84969,16,4.25,true,,100,0
2025-10-11,84969,19,4.25,true,,84,218
2025-10-12,84969,16,4.25,true,,283,0
2025-10-13,84969,14,4.25,true,,267,0
2025-10-14,84969,13,4.25,true,,253,0
2025-10-15,84969,15,4.25,true,,240,0
2025-10-16,84969,16,4.25,true,,225,0
2025-10-17,84969,15,4.25,true,,209,0
2025-10-18,84969,18,4.25,true,,194,0
2025-10-19,84969,18,4.25,true,,176,0
2025-10-20,84969,14,4.25,true,,158,0
2025-10-21,84969,14,4.25,true,,144,0
2025-10-22,84969,15,4.25,true,,130,0
2025-10-23,84969,15,4.25,true,,115,0
2025-10-24,84969,16,4.25,true,,100,0
2025-10-25,84969,17,4.25,true,,84,218
2025-10-26,84969,17,4.25,true,,285,0
2025-10-27,84969,14,4.25,true,,268,0
2025-10-28,84969,14,4.25,true,,254,0
2025-10-29,84969,16,4.25,true,,240,0
2025-10-30,84969,16,4.25,true,,224,0
2025-10-31,84969,15,4.25,true,,208,0
2025-11-01,84969,17,4.25,true,,193,0
2025-11-02,84969,18,4.25,true,,176,0
2025-11-03,84969,13,4.25,true,,158,0
2025-11-04,84969,15,4.25,true,,145,0
2025-11-05,84969,15,4.25,true,,130,0
2025-11-06,84969,16,4.25,true,,115,0
2025-11-07,84969,15,4.25,true,,99,0
2025-11-08,84969,19,4.25,true,,84,219
2025-11-09,84969,18,4.25,true,,284,0
2025-11-10,84969,15,4.25,true,,266,0
2025-11-11,84969,13,4.25,true,,251,0
2025-11-12,84969,14,4.25,true,,238,0
2025-11-13,84969,15,4.25,true,,224,0
2025-11-14,84969,17,4.25,true,,209,0
2025-11-15,84969,17,4.25,true,,192,0
2025-11-16,84969,18,4.25,true,,175,0
2025-11-17,84969,14,4.25,true,,157,0
2025-11-18,84969,14,4.25,true,,143,0
2025-11-19,84969,16,4.25,true,,129,0
2025-11-20,84969,14,4.25,true,,113,0
2025-11-21,84969,15,4.25,true,,99,0
2025-11-22,84969,19,4.25,true,,84,227
2025-11-23,84969,18,4.25,true,,292,0
2025-11-24,84969,15,4.25,true,,274,0
2025-11-25,84969,16,4.25,true,,259,0
2025-11-26,84969,16,4.25,true,,243,0
2025-11-27,84969,14,4.25,true,,227,0
2025-11-28,84969,16,4.25,true,,213,0
2025-11-29,84969,19,4.25,true,,197,0
2025-11-30,84969,17,4.25,true,,178,0
2025-12-01,84969,14,4.25,true,,161,0
2025-12-02,84969,16,4.25,true,,147,0
2025-12-03,84969,14,4.25,true,,131,0
2025-12-04,84969,16,4.25,true,,117,0
2025-12-05,84969,17,4.25,true,,101,0
2025-12-06,84969,17,4.25,true,,84,223
2025-12-07,84969,19,4.25,true,,290,0
2025-12-08,84969,15,4.25,true,,271,0
2025-12-09,84969,14,4.25,true,,256,0
2025-12-10,84969,14,4.25,true,,242,0
2025-12-11,84969,16,4.25,true,,228,0
2025-12-12,84969,16,4.25,true,,212,0
2025-12-13,84969,20,4.25,true,,196,0
2025-12-14,84969,17,4.25,true,,176,0
2025-12-15,84969,14,4.25,true,,159,0
2025-12-16,84969,15,4.25,true,,145,0
2025-12-17,84969,14,4.25,true,,130,0
2025-12-18,84969,16,4.25,true,,116,0
2025-12-19,84969,16,4.25,true,,100,0
2025-12-20,84969,18,4.25,true,,84,223
2025-12-21,84969,18,4.25,true,,289,0
2025-12-22,84969,14,4.25,true,,271,0
2025-12-23,84969,15,4.25,true,,257,0
2025-12-24,84969,14,4.25,true,,242,0
2025-12-25,84969,15,4.25,true,,228,0
2025-12-26,84969,17,4.25,true,,213,0
2025-12-27,84969,19,4.25,true,,196,0
2025-12-28,84969,17,4.25,true,,177,0
2025-12-29,84969,13,4.25,true,,160,0
2025-12-30,84969,15,4.25,true,,147,0
2025-12-31,84969,16,4.25,true,,132,0
2026-01-01,84969,16,4.25,true,,116,0
2026-01-02,84969,16,4.25,true,,100,0
2026-01-03,84969,18,4.25,true,,84,221
2026-01-04,84969,17,4.25,true,,287,0
2026-01-05,84969,14,4.25,true,,270,0
2026-01-06,84969,14,4.25,true,,256,0
2026-01-07,84969,16,4.25,true,,242,0
2026-01-08,84969,14,4.25,true,,226,0
2026-01-09,84969,18,4.25,true,,212,0
2026-01-10,84969,19,4.25,true,,194,0
2026-01-11,84969,16,4.25,true,,175,0
2026-01-12,84969,14,4.25,true,,159,0
2026-01-13,84969,13,4.25,true,,145,0
2026-01-14,84969,15,4.25,true,,132,0
2026-01-15,84969,16,4.25,true,,117,0
2026-01-16,84969,17,4.25,true,,101,0
2026-01-17,84969,19,4.25,true,,84,220
2026-01-18,84969,17,4.25,true,,285,0
2026-01-19,84969,14,4.25,true,,268,0
2026-01-20,84969,15,4.25,true,,254,0
2026-01-21,84969,14,4.25,true,,239,0
2026-01-22,84969,15,4.25,true,,225,0
2026-01-23,84969,16,4.25,true,,210,0
2026-01-24,84969,19,4.25,true,,194,0
2026-01-25,84969,18,4.25,true,,175,0
2026-01-26,84969,13,4.25,true,,157,0
2026-01-27,84969,14,4.25,true,,144,0
2026-01-28,84969,14,4.25,true,,130,0
2026-01-29,84969,16,4.25,true,,116,0
2026-01-30,84969,16,4.25,true,,100,0
2026-01-31,84969,17,4.25,true,,84,214
2026-02-01,84969,18,4.25,true,,281,0
2026-02-02,84969,13,4.25,true,,263,0
2026-02-03,84969,14,4.25,true,,250,0
2026-02-04,84969,14,4.25,true,,236,0
2026-02-05,84969,14,4.25,true,,222,0
2026-02-06,84969,15,4.25,true,,208,0
2026-02-07,84969,18,4.25,true,,193,0
2026-02-08,84969,18,4.25,true,,175,0
2026-02-09,84969,13,4.25,true,,157,0
2026-02-10,84969,15,4.25,true,,144,0
2026-02-11,84969,14,4.25,true,,129,0
2026-02-12,84969,16,4.25,true,,115,0
2026-02-13,84969,15,4.25,true,,99,0
2026-02-14,84969,18,4.25,true,,84,215
2026-02-15,84969,18,4.25,true,,281,0
2026-02-16,84969,14,4.25,true,,263,0
2026-02-17,84969,14,4.25,true,,249,0
2026-02-18,84969,15,4.25,true,,235,0
2026-02-19,84969,14,4.25,true,,220,0
2026-02-20,84969,17,4.25,true,,206,0
2026-02-21,84969,17,4.25,true,,189,0
2026-02-22,84969,18,4.25,true,,172,0
2026-02-23,84969,13,4.25,true,,154,0
2026-02-24,84969,14,4.25,true,,141,0
2026-02-25,84969,13,4.25,true,,127,0
2026-02-26,84969,15,4.25,true,,114,0
2026-02-27,84969,15,4.25,true,,99,0
2026-02-28,84969,18,4.25,true,,84,210
2026-03-01,84969,18,4.25,true,,276,0
2026-03-02,84969,13,4.25,true,,258,0
2026-03-03,84969,14,4.25,true,,245,0
2026-03-04,84969,14,4.25,true,,231,0
2026-03-05,84969,13,4.25,true,,217,0
2026-03-06,84969,15,4.25,true,,204,0
2026-03-07,84969,17,4.25,true,,189,0
2026-03-08,84969,16,4.25,true,,172,0
2026-03-09,84969,14,4.25,true,,156,0
2026-03-10,84969,15,4.25,true,,142,0
2026-03-11,84969,14,4.25,true,,127,0
2026-03-12,84969,13,4.25,true,,113,0
2026-03-13,84969,16,4.25,true,,100,0
2026-03-14,84969,18,4.25,true,,84,209
2026-03-15,84969,18,4.25,true,,275,0
2026-03-16,84969,14,4.25,true,,257,0
2026-03-17,84969,13,4.25,true,,243,0
2026-03-18,84969,15,4.25,true,,230,0
2026-03-19,84969,13,4.25,true,,215,0
2026-03-20,84969,16,4.25,true,,202,0
2026-03-21,84969,17,4.25,true,,186,0
2026-03-22,84969,15,4.25,true,,169,0
2026-03-23,84969,12,4.25,true,,154,0
2026-03-24,84969,14,4.25,true,,142,0
2026-03-25,84969,15,4.25,true,,128,0
2026-03-26,84969,14,4.25,true,,113,0
2026-03-27,84969,15,4.25,true,,99,0
2026-03-28,84969,17,4.25,true,,84,206
2026-03-29,84969,17,4.25,true,,273,0
2026-03-30,84969,14,4.25,true,,256,0
2026-03-31,84969,14,4.25,true,,242,0
2026-04-01,84969,14,4.25,true,,228,0
2026-04-02,84969,15,4.25,true,,214,0
2026-04-03,84969,16,4.25,true,,199,0
2026-04-04,84969,18,4.25,true,,183,0
2026-04-05,84969,16,4.25,true,,165,0
2026-04-06,84969,12,4.25,true,,149,0
2026-04-07,84969,13,4.25,true,,137,0
2026-04-08,84969,13,4.25,true,,124,0
2026-04-09,84969,13,4.25,true,,111,0
2026-04-10,84969,14,4.25,true,,98,0
2026-04-11,84969,17,4.25,true,,84,201
2026-04-12,84969,17,4.25,true,,268,0
2026-04-13,84969,14,4.25,true,,251,0
2026-04-14,84969,14,4.25,true,,237,0
2026-04-15,84969,13,4.25,true,,223,0
2026-04-16,84969,13,4.25,true,,210,0
2026-04-17,84969,14,4.25,true,,197,0
2026-04-18,84969,17,4.25,true,,183,0
2026-04-19,84969,15,4.25,true,,166,0
2026-04-20,84969,11,4.25,true,,151,0
2026-04-21,84969,13,4.25,true,,140,0
2026-04-22,84969,13,4.25,true,,127,0
2026-04-23,84969,15,4.25,true,,114,0
2026-04-24,84969,15,4.25,true,,99,0
2026-04-25,84969,16,4.25,true,,84,198
2026-04-26,84969,16,4.25,true,,266,0
2026-04-27,84969,14,4.25,true,,250,0
2026-04-28,84969,14,4.25,true,,236,0
2026-04-29,84969,12,4.25,true,,222,0
2026-04-30,84969,13,4.25,true,,210,0
2026-05-01,84969,15,4.25,true,,197,0
2026-05-02,84969,16,4.25,true,,182,0
2026-05-03,84969,15,4.25,true,,166,0
2026-05-04,84969,13,4.25,true,,151,0
2026-05-05,84969,13,4.25,true,,138,0
2026-05-06,84969,13,4.25,true,,125,0
2026-05-07,84969,14,4.25,true,,112,0
2026-05-08,84969,14,4.25,true,,98,0
2026-05-09,84969,16,4.25,true,,84,199
2026-05-10,84969,16,4.25,true,,267,0
2026-05-11,84969,12,4.25,true,,251,0
2026-05-12,84969,14,4.25,true,,239,0
2026-05-13,84969,13,4.25,true,,225,0
2026-05-14,84969,14,4.25,true,,212,0
2026-05-15,84969,13,4.25,true,,198,0
2026-05-16,84969,17,4.25,true,,185,0
2026-05-17,84969,16,4.25,true,,168,0
2026-05-18,84969,12,4.25,true,,152,0
2026-05-19,84969,14,4.25,true,,140,0
2026-05-20,84969,13,4.25,true,,126,0
2026-05-21,84969,14,4.25,true,,113,0
2026-05-22,84969,15,4.25,true,,99,0
2026-05-23,84969,17,4.25,true,,84,198
2026-05-24,84969,17,4.25,true,,265,0
2026-05-25,84969,14,4.25,true,,248,0
2026-05-26,84969,14,4.25,true,,234,0
2026-05-27,84969,12,4.25,true,,220,0
2026-05-28,84969,13,4.25,true,,208,0
2026-05-29,84969,15,4.25,true,,195,0
2026-05-30,84969,16,4.25,true,,180,0
2026-05-31,84969,14,4.25,true,,164,0
2026-06-01,84969,12,4.25,true,,150,0
2026-06-02,84969,12,4.25,true,,138,0
2026-06-03,84969,13,4.25,true,,126,0
2026-06-04,84969,14,4.25,true,,113,0
2026-06-05,84969,15,4.25,true,,99,0
2026-06-06,84969,16,4.25,true,,84,198
2026-06-07,84969,16,4.25,true,,266,0
2026-06-08,84969,11,4.25,true,,250,0
2026-06-09,84969,14,4.25,true,,239,0
2026-06-10,84969,12,4.25,true,,225,0
2026-06-11,84969,14,4.25,true,,213,0
2026-06-12,84969,16,4.25,true,,199,0
2026-06-13,84969,17,4.25,true,,183,0
2026-06-14,84969,16,4.25,true,,166,0
2026-06-15,84969,13,4.25,true,,150,0
2026-06-16,84969,13,4.25,true,,137,0
2026-06-17,84969,13,4.25,true,,124,0
2026-06-18,84969,14,4.25,true,,111,0
2026-06-19,84969,13,4.25,true,,97,0
2026-06-20,84969,17,4.25,true,,84,191
2026-06-21,84969,14,4.25,true,,258,0
2026-06-22,84969,11,4.25,true,,244,0
2026-06-23,84969,12,4.25,true,,233,0
2026-06-24,84969,13,4.25,true,,221,0
2026-06-25,84969,13,4.25,true,,208,0
2026-06-26,84969,15,4.25,true,,195,0
2026-06-27,84969,15,4.25,true,,180,0
2026-06-28,84969,16,4.25,true,,165,0
2026-06-29,84969,12,4.25,true,,149,0
2026-06-30,84969,12,4.25,true,,137,0
2026-07-01,84969,12,4.25,true,,125,0
2026-07-02,84969,14,4.25,true,,113,0
2026-07-03,84969,15,4.25,true,,99,0
2026-07-04,84969,16,4.25,true,,84,193
2026-07-05,84969,15,4.25,true,,261,0
2026-07-06,84969,13,4.25,true,,246,0
2026-07-07,84969,12,4.25,true,,233,0
2026-07-08,84969,13,4.25,true,,221,0
2026-07-09,84969,14,4.25,true,,208,0
2026-07-10,84969,14,4.25,true,,194,0
2026-07-11,84969,17,4.25,true,,180,0
2026-07-12,84969,16,4.25,true,,163,0
2026-07-13,84969,12,4.25,true,,147,0
2026-07-14,84969,12,4.25,true,,135,0
2026-07-15,84969,13,4.25,true,,123,0
2026-07-16,84969,13,4.25,true,,110,0
2026-07-17,84969,13,4.25,true,,97,0
2026-07-18,84969,16,4.25,true,,84,200
2026-07-19,84969,17,4.25,true,,268,0
2026-07-20,84969,14,4.25,true,,251,0
2026-07-21,84969,12,4.25,true,,237,0
2026-07-22,84969,14,4.25,true,,225,0
2026-07-23,84969,13,4.25,true,,211,0
2026-07-24,84969,16,4.25,true,,198,0
2026-07-25,84969,16,4.25,true,,182,0
2026-07-26,84969,15,4.25,true,,166,0
2026-07-27,84969,12,4.25,true,,151,0
2026-07-28,84969,13,4.25,true,,139,0
2026-07-29,84969,14,4.25,true,,126,0
2026-07-30,84969,14,4.25,true,,112,0
2026-07-31,84969,14,4.25,true,,98,0
2026-08-01,84969,16,4.25,true,,84,202
2026-08-02,84969,17,4.25,true,,270,0
2026-08-03,84969,13,4.25,true,,253,0
2026-08-04,84969,13,4.25,true,,240,0
2026-08-05,84969,15,4.25,true,,227,0
2026-08-06,84969,13,4.25,true,,212,0
2026-08-07,84969,16,4.25,true,,199,0
2026-08-08,84969,16,4.25,true,,183,0
2026-08-09,84969,15,4.25,true,,167,0
2026-08-10,84969,14,4.25,true,,152,0
2026-08-11,84969,13,4.25,true,,138,0
2026-08-12,84969,14,4.25,true,,125,0
2026-08-13,84969,13,4.25,true,,111,0
2026-08-14,84969,14,4.25,true,,98,0
2026-08-15,84969,18,4.25,true,,84,135
2026-08-16,84969,17,4.25,true,,201,0
2026-08-17,84969,12,4.25,true,,184,0
2026-08-18,84969,14,4.25,true,,172,0
2026-08-19,84969,14,4.25,true,,158,0
2026-08-20,84969,13,4.25,true,,144,0
2026-08-21,84969,14,4.25,true,,131,0
2026-08-22,84969,16,4.25,true,,117,0
2026-08-23,84969,17,4.25,true,,101,0
2026-08-24,84969,13,4.25,true,,84,277
2026-08-25,84969,13,4.25,true,,348,0
2026-08-26,84969,14,4.25,true,,335,0
2026-08-27,84969,13,4.25,true,,321,0
2026-08-28,84969,16,4.25,true,,308,0
2026-08-29,84969,17,4.25,true,,292,0
2026-08-30,84969,15,4.25,true,,275,0
2026-08-31,84969,12,4.25,true,,260,0
2026-09-01,84969,13,4.25,true,,248,0
2026-09-02,84969,14,4.25,true,,235,0
2026-09-03,84969,15,4.25,true,,221,0
2026-09-04,84969,16,4.25,true,,206,0
2026-09-05,84969,16,4.25,true,,190,0
2026-09-06,84969,17,4.25,true,,174,0
2026-09-07,84969,12,4.25,true,,157,0
2026-09-08,84969,13,4.25,true,,145,0
2026-09-09,84969,13,4.25,true,,132,0
2026-09-10,84969,14,4.25,true,,119,0
2026-09-11,84969,14,4.25,true,,105,0
2026-09-12,84969,18,4.25,true,,91,0
2026-09-13,84969,15,4.25,true,,73,0
2024-09-14,22623,21,4.95,true,,521,0
2024-09-15,22623,19,4.95,true,,500,0
2024-09-16,22623,17,4.95,true,,481,0
2024-09-17,22623,15,4.95,true,,464,0
2024-09-18,22623,17,4.95,true,,449,0
2024-09-19,22623,17,4.95,true,,432,0
2024-09-20,22623,20,4.95,true,,415,0
2024-09-21,22623,22,4.95,true,,395,0
2024-09-22,22623,20,4.95,true,,373,0
2024-09-23,22623,16,4.95,true,,353,0
2024-09-24,22623,17,4.95,true,,337,0
2024-09-25,22623,18,4.95,true,,320,0
2024-09-26,22623,18,4.95,true,,302,0
2024-09-27,22623,19,4.95,true,,284,0
2024-09-28,22623,20,4.95,true,,265,0
2024-09-29,22623,22,4.95,true,,245,0
2024-09-30,22623,17,4.95,true,,223,0
2024-10-01,22623,16,4.95,true,,206,0
2024-10-02,22623,18,4.95,true,,190,0
2024-10-03,22623,18,4.95,true,,172,0
2024-10-04,22623,18,4.95,true,,154,0
2024-10-05,22623,21,4.95,true,,136,0
2024-10-06,22623,20,4.95,true,,115,0
2024-10-07,22623,17,4.95,true,,95,271
2024-10-08,22623,18,4.95,true,,349,0
2024-10-09,22623,18,4.95,true,,331,0
2024-10-10,22623,18,4.95,true,,313,0
2024-10-11,22623,20,4.95,true,,295,0
2024-10-12,22623,21,4.95,true,,275,0
2024-10-13,22623,20,4.95,true,,254,0
2024-10-14,22623,17,4.95,true,,234,0
2024-10-15,22623,18,4.95,true,,217,0
2024-10-16,22623,17,4.95,true,,199,0
2024-10-17,22623,17,4.95,true,,182,0
2024-10-18,22623,19,4.95,true,,165,0
2024-10-19,22623,23,4.95,true,,146,0
2024-10-20,22623,21,4.95,true,,123,0
2024-10-21,22623,17,4.95,true,,102,0
2024-10-22,22623,16,4.95,true,,85,284
2024-10-23,22623,17,4.95,true,,353,0
2024-10-24,22623,19,4.95,true,,336,0
2024-10-25,22623,20,4.95,true,,317,0
2024-10-26,22623,23,4.95,true,,297,0
